subject,experiment,session,sync_txt
R1115T,PS2,0,/data/eeg/R1115T/eeg.noreref/R1115T_PS_1_03Dec15_1552.193.194.PS2_0.sync.txt
R1115T,PS2,3,/data/eeg/R1115T/eeg.noreref/R1115T_PS_4_07Dec15_1635.193.194.PS2_3.sync.txt
R1115T,PS2,2,/data/eeg/R1115T/eeg.noreref/R1115T_PS_6_07Dec15_1536.193.194.PS2_2.sync.txt
R1117J,PS,1,/data/eeg/R1117J/eeg.noreref/R1117J_PS_0_09Dec15_1449.059.060.PS_1.sync.txt
R1117J,PS2,0,/data/eeg/R1117J/eeg.noreref/R1117J_PS_0_09Dec15_1449.059.060.PS2_0.sync.txt
R1117J,train,0,/data/eeg/R1117J/eeg.noreref/R1117J_train_0_09Dec15_1057.059.060.train_0.sync.txt
R1118N,PAL1,0,/data/eeg/R1118N/eeg.noreref/R1118N_PAL1_0_11Dec15_1122.193.194.PAL1_0.sync.txt
R1118N,PAL1,1,/data/eeg/R1118N/eeg.noreref/R1118N_PAL1_1_11Dec15_1435.193.194.PAL1_1.sync.txt
R1118N,PAL1,2,/data/eeg/R1118N/eeg.noreref/R1118N_PAL1_2_13Dec15_1258.193.194.PAL1_2.sync.txt
R1118N_1,FR1,1,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_FR1_1_21Dec15_1851.193.194.FR1_1.sync.txt
R1118N_1,PS,2,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_PS_0_21Dec15_1510.193.194.PS_2.sync.txt
R1118N_1,FR1,0,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_FR1_0_18Dec15_0934.193.194.FR1_0.sync.txt
R1118N_1,FR,1,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_FR1_1_21Dec15_1851.193.194.FR_1.sync.txt
R1118N_1,PAL1,0,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_PAL1_0_19Dec15_1301.193.194.PAL1_0.sync.txt
R1118N_1,PAL2,0,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_PAL2_0_21Dec15_1602.193.194.PAL2_0.sync.txt
R1118N_1,PS,0,/data/eeg/R1118N_1/eeg.noreref/R1118N_1_PS_0_21Dec15_1510.193.194.PS_0.sync.txt
R1120E,FR1,0,/data/eeg/R1120E/eeg.noreref/R1120E_FR1_0_18Dec15_1403.051.FR1_0.sync.txt
R1120E,FR1,1,/data/eeg/R1120E/eeg.noreref/R1120E_FR1_1_19Dec15_1047.051.FR1_1.sync.txt
R1120E,PS,0,/data/eeg/R1120E/eeg.noreref/R1120E_PS_0_22Dec15_0942.051.PS_0.sync.txt
R1121M,PS,5,/data/eeg/R1121M/eeg.noreref/R1121M_PS_0_20Dec15_1544.102.103.PS_5.sync.txt
R1121M,PS,13,/data/eeg/R1121M/eeg.noreref/R1121M_PS_10_21Dec15_1357.102.103.PS_13.sync.txt
R1121M,PS,1,/data/eeg/R1121M/eeg.noreref/R1121M_PS_1_20Dec15_1442.102.103.PS_1.sync.txt
R1121M,PS,3,/data/eeg/R1121M/eeg.noreref/R1121M_PS_2_20Dec15_1514.102.103.PS_3.sync.txt
R1121M,PS,21,/data/eeg/R1121M/eeg.noreref/R1121M_PS_3_21Dec15_1755.102.103.PS_21.sync.txt
R1121M,PS,18,/data/eeg/R1121M/eeg.noreref/R1121M_PS_4_21Dec15_1713.102.103.PS_18.sync.txt
R1121M,PS,15,/data/eeg/R1121M/eeg.noreref/R1121M_PS_5_21Dec15_1545.102.103.PS_15.sync.txt
R1121M,PS,17,/data/eeg/R1121M/eeg.noreref/R1121M_PS_6_21Dec15_1642.102.103.PS_17.sync.txt
R1121M,PS,16,/data/eeg/R1121M/eeg.noreref/R1121M_PS_7_21Dec15_1613.102.103.PS_16.sync.txt
R1121M,PS,14,/data/eeg/R1121M/eeg.noreref/R1121M_PS_8_21Dec15_1436.102.103.PS_14.sync.txt
R1121M,PS,20,/data/eeg/R1121M/eeg.noreref/R1121M_PS_9_21Dec15_1741.102.103.PS_20.sync.txt
R1121M,FR1,0,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_0_19Dec15_1050.102.103.FR1_0_a.sync.txt
R1121M,FR1,0,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_0_19Dec15_1235.102.103.FR1_0_b.sync.txt
R1121M,FR1,1,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_1_20Dec15_0954.102.103.FR1_1_a.sync.txt
R1121M,FR1,1,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_1_20Dec15_1117.102.103.FR1_1_b.sync.txt
R1121M,FR1,1,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_1_20Dec15_1303.102.103.FR1_1_c.sync.txt
R1121M,FR1,1,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_1_20Dec15_1616.102.103.FR1_1_d.sync.txt
R1121M,FR1,2,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_2_21Dec15_0919.102.103.FR1_2.sync.txt
R1121M,FR2,2b,/data/eeg/R1121M/eeg.noreref/R1121M_FR1_2_21Dec15_1838.102.103.FR2_2b.sync.txt
R1121M,PAL1,0,/data/eeg/R1121M/eeg.noreref/R1121M_PAL1_0_19Dec15_1433.102.103.PAL1_0_a.sync.txt
R1121M,PAL1,0,/data/eeg/R1121M/eeg.noreref/R1121M_PAL1_0_19Dec15_1745.102.103.PAL1_0.sync.txt
R1121M,PAL1,0,/data/eeg/R1121M/eeg.noreref/R1121M_PAL1_0_19Dec15_1828.102.103.PAL1_0_b.sync.txt
R1121M,PAL1,0,/data/eeg/R1121M/eeg.noreref/R1121M_PAL1_0_19Dec15_1828.102.103.PAL1_0_c.sync.txt
R1121M,PAL1,1,/data/eeg/R1121M/eeg.noreref/R1121M_PAL1_1_20Dec15_1636.102.103.PAL1_1.sync.txt
R1121M,PAL2,0,/data/eeg/R1121M/eeg.noreref/R1121M_PAL2_0_21Dec15_1951.102.103.PAL2_0.sync.txt
R1121M,PS,2,/data/eeg/R1121M/eeg.noreref/R1121M_PS_0_20Dec15_1544.102.103.PS_2.sync.txt
R1121M,PS,0,/data/eeg/R1121M/eeg.noreref/R1121M_PS_1_20Dec15_1442.102.103.PS_0.sync.txt
R1121M,PS,7,/data/eeg/R1121M/eeg.noreref/R1121M_PS_3_21Dec15_1755.102.103.PS_7.sync.txt
R1121M,PS,6,/data/eeg/R1121M/eeg.noreref/R1121M_PS_4_21Dec15_1713.102.103.PS_6.sync.txt
R1121M,PS,4,/data/eeg/R1121M/eeg.noreref/R1121M_PS_7_21Dec15_1613.102.103.PS_4.sync.txt
R1121M,PS,2,/data/eeg/R1121M/eeg.noreref/R1121M_PS_8_21Dec15_1436.102.103.PS_2.sync.txt
R1121M,PS,8,/data/eeg/R1121M/eeg.noreref/R1121M_PS_9_21Dec15_1741.102.103.PS_8.sync.txt
R1122E,PS,3,/data/eeg/R1122E/eeg.noreref/R1122E_PS_1_21Jan16_1539.070.071.PS_3.sync.txt
R1122E,FR1,0,/data/eeg/R1122E/eeg.noreref/R1122E_FR1_0_15Jan16_1327.071.072.FR1_0.sync.txt
R1122E,FR1,1,/data/eeg/R1122E/eeg.noreref/R1122E_FR1_1_16Jan16_1208.070.071.FR1_1.sync.txt
R1122E,FR1,2,/data/eeg/R1122E/eeg.noreref/R1122E_FR1_2_18Jan16_1505.070.071.FR1_2.sync.txt
R1122E,PS2,0,/data/eeg/R1122E/eeg.noreref/R1122E_PS_1_21Jan16_1539.070.071.PS2_0.sync.txt
R1122E,PS,0,/data/eeg/R1122E/eeg.noreref/R1122E_PS_1_21Jan16_1539.070.071.PS_0.sync.txt
R1122E,PS2,1,/data/eeg/R1122E/eeg.noreref/R1122E_PS_3_24Jan16_1634.070.071.PS2_1.sync.txt
R1122E,PS,1,/data/eeg/R1122E/eeg.noreref/R1122E_PS_3_24Jan16_1634.070.071.PS_1.sync.txt
R1123C,FR1,0,/data/eeg/R1123C/eeg.noreref/R1123C_FR1_0_11Jan16_1323.000.FR1_0.sync.txt
R1123C,FR1,1,/data/eeg/R1123C/eeg.noreref/R1123C_FR1_1_13Jan16_1337.000.FR1_1.sync.txt
R1123C,FR1,2,/data/eeg/R1123C/eeg.noreref/R1123C_FR1_2_19Jan16_1315.000.FR1_2.sync.txt
R1124J,TH1,0,/data/eeg/R1124J/eeg.noreref/R1124J_TH1_0_15Jan16_1059.057.058.TH1_0.sync.txt
R1124J,YC1,0,/data/eeg/R1124J/eeg.noreref/R1124J_YC1_0_18Jan16_0954.057.058.YC1_0.sync.txt
R1124J,train,0,/data/eeg/R1124J/eeg.noreref/R1124J_train_0_12Jan16_1336.059.060.train_0.sync.txt
R1124J,train,1,/data/eeg/R1124J/eeg.noreref/R1124J_train_1_14Jan16_1431.059.060.train_1.sync.txt
R1124J_1,PS,1,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_0_13Jan16_1103.057.058.PS_1.sync.txt
R1124J_1,PS,2,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_0_13Jan16_1103.057.058.PS_2.sync.txt
R1124J_1,PS,5,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_1_14Jan16_0951.059.060.PS_5.sync.txt
R1124J_1,PS,6,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_1_14Jan16_0951.059.060.PS_6.sync.txt
R1124J_1,PS,0,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_0_13Jan16_1103.057.058.PS_0.sync.txt
R1124J_1,PS,1,/data/eeg/R1124J_1/eeg.noreref/R1124J_1_PS_1_14Jan16_0951.059.060.PS_1.sync.txt
R1124J_1,YC1,0,/data/eeg/R1124J_1/eeg.noreref/R1124J_YC1_0_18Jan16_0954.057.058.YC1_0.sync.txt
R1125T,PS,2,/data/eeg/R1125T/eeg.noreref/R1125T_PS_0_11Jan16_1401.193.194.PS_2.sync.txt
R1125T,FR1,0,/data/eeg/R1125T/eeg.noreref/R1125T_FR1_0_07Jan16_1547.193.194.FR1_0.sync.txt
R1125T,FR1,1,/data/eeg/R1125T/eeg.noreref/R1125T_FR1_1_08Jan16_0926.193.194.FR1_1.sync.txt
R1125T,FR1,2,/data/eeg/R1125T/eeg.noreref/R1125T_FR1_2_10Jan16_1241.193.194.FR1_2.sync.txt
R1125T,PS,8,/data/eeg/R1125T/eeg.noreref/R1125T_PS_8_13Jan16_1041.193.194.PS_8.sync.txt
R1125T,PS,0,/data/eeg/R1125T/eeg.noreref/R1125T_PS_0_11Jan16_1401.193.194.PS_0.sync.txt
R1125T,PS,3,/data/eeg/R1125T/eeg.noreref/R1125T_PS_3_11Jan16_1432.193.194.PS_3.sync.txt
R1125T,PS,5,/data/eeg/R1125T/eeg.noreref/R1125T_PS_5_12Jan16_1435.193.194.PS_5.sync.txt
R1125T,PS,6,/data/eeg/R1125T/eeg.noreref/R1125T_PS_6_12Jan16_1505.193.194.PS_6.sync.txt
R1125T,PS,9,/data/eeg/R1125T/eeg.noreref/R1125T_PS_9_13Jan16_1111.193.194.PS_9.sync.txt
R1127P,FR1,0,/data/eeg/R1127P/eeg.noreref/R1127P_FR1_0_29Jan16_1421.051.052.FR1_0.sync.txt
R1127P_1,FR1,0,/data/eeg/R1127P_1/eeg.noreref/R1127P_1_FR1_0_30Jan16_1245.051.052.FR1_0.sync.txt
R1128E,FR1,0,/data/eeg/R1128E/eeg.noreref/R1128E_FR1_0_11Jan16_1359.091.FR1_0.sync.txt
R1129D,PS,5,/data/eeg/R1129D/eeg.noreref/R1129D_PS_11_21Jan16_1506.081.PS_5.sync.txt
R1129D,PS,1,/data/eeg/R1129D/eeg.noreref/R1129D_PS_4_21Jan16_1142.081.PS_1.sync.txt
R1129D,PS,2,/data/eeg/R1129D/eeg.noreref/R1129D_PS_9_21Jan16_1506.081.PS_2.sync.txt
R1129D,PS,4,/data/eeg/R1129D/eeg.noreref/R1129D_PS_9_21Jan16_1506.081.PS_4.sync.txt
R1129D,PS,6,/data/eeg/R1129D/eeg.noreref/R1129D_PS_9_21Jan16_1506.081.PS_6.sync.txt
R1129D,FR1,0,/data/eeg/R1129D/eeg.noreref/R1129D_FR1_0_19Jan16_1614.081.FR1_0.sync.txt
R1129D,FR1,2,/data/eeg/R1129D/eeg.noreref/R1129D_FR1_2_21Jan16_0829.081.FR1_2.sync.txt
R1129D,PS,11,/data/eeg/R1129D/eeg.noreref/R1129D_PS_11_21Jan16_1506.081.PS_11.sync.txt
R1129D,PS,3,/data/eeg/R1129D/eeg.noreref/R1129D_PS_11_21Jan16_1506.081.PS_3.sync.txt
R1129D,PS2,2,/data/eeg/R1129D/eeg.noreref/R1129D_PS_7_21Jan16_1506.081.PS2_2.sync.txt
R1129D,PS,0,/data/eeg/R1129D/eeg.noreref/R1129D_PS_4_21Jan16_1142.081.PS_0.sync.txt
R1129D,PS,9,/data/eeg/R1129D/eeg.noreref/R1129D_PS_9_21Jan16_1506.081.PS_9.sync.txt
R1130M,FR1,1,/data/eeg/R1130M/eeg.noreref/R1130M_FR1_1_19Jan16_1450.104.105.FR1_1.sync.txt
R1130M,PS,1,/data/eeg/R1130M/eeg.noreref/R1130M_PS_0_20Jan16_1626.104.105.PS_1.sync.txt
R1130M,PS,3,/data/eeg/R1130M/eeg.noreref/R1130M_PS_1_20Jan16_1707.104.105.PS_3.sync.txt
R1130M,FR1,0,/data/eeg/R1130M/eeg.noreref/R1130M_FR1_0_19Jan16_0958.104.105.FR1_0.sync.txt
R1130M,PAL1,0,/data/eeg/R1130M/eeg.noreref/R1130M_PAL1_0_19Jan16_1411.104.105.PAL1_0.sync.txt
R1130M,PAL2,0,/data/eeg/R1130M/eeg.noreref/R1130M_PAL2_0_20Jan16_1744.104.105.PAL2_0.sync.txt
R1130M,PS,0,/data/eeg/R1130M/eeg.noreref/R1130M_PS_0_20Jan16_1626.104.105.PS_0.sync.txt
R1130M,catFR1,0,/data/eeg/R1130M/eeg.noreref/R1130M_catFR1_0_21Jan16_1209.104.105.catFR1_0.sync.txt
R1131M,PS,1,/data/eeg/R1131M/eeg.noreref/R1131M_PS_0_25Jan16_0955.123.124.PS_1.sync.txt
R1131M,PS,3,/data/eeg/R1131M/eeg.noreref/R1131M_PS_1_25Jan16_1115.123.124.PS_3.sync.txt
R1131M,PS,5,/data/eeg/R1131M/eeg.noreref/R1131M_PS_2_25Jan16_1148.123.124.PS_5.sync.txt
R1131M,PS,7,/data/eeg/R1131M/eeg.noreref/R1131M_PS_3_25Jan16_1219.123.124.PS_7.sync.txt
R1131M,FR1,0,/data/eeg/R1131M/eeg.noreref/R1131M_FR1_0_23Jan16_0931.123.124.FR1_0.sync.txt
R1131M,PAL1,0,/data/eeg/R1131M/eeg.noreref/R1131M_PAL1_0_23Jan16_1327.123.124.PAL1_0.sync.txt
R1131M,PS,0,/data/eeg/R1131M/eeg.noreref/R1131M_PS_0_25Jan16_0955.123.124.PS_0.sync.txt
R1131M,PS,2,/data/eeg/R1131M/eeg.noreref/R1131M_PS_2_25Jan16_1148.123.124.PS_2.sync.txt
R1131M,catFR1,0,/data/eeg/R1131M/eeg.noreref/R1131M_catFR1_0_23Jan16_1925.123.124.catFR1_0.sync.txt
R1132C,TH1,0,/data/eeg/R1132C/eeg.noreref/R1132C_TH1_0_21Jan16_1458.sync.txt
R1133C,TH1,0,/data/eeg/R1133C/eeg.noreref/R1133C_TH1_0_23Jan16_1517.sync.txt
R1134T,PS,3,/data/eeg/R1134T/eeg.noreref/R1134T_PS_1_22Jan16_1729.193.194.PS_3.sync.txt
R1134T,PS,1,/data/eeg/R1134T/eeg.noreref/R1134T_PS_3_22Jan16_1634.193.194.PS_1.sync.txt
R1134T,FR1,0,/data/eeg/R1134T/eeg.noreref/R1134T_FR1_0_22Jan16_1534.193.194.FR1_0.sync.txt
R1134T,FR1,1,/data/eeg/R1134T/eeg.noreref/R1134T_FR1_1_24Jan16_1105.193.194.FR1_1.sync.txt
R1134T,FR1,2,/data/eeg/R1134T/eeg.noreref/R1134T_FR1_2_25Jan16_1347.193.194.FR1_2.sync.txt
R1134T,PS,0,/data/eeg/R1134T/eeg.noreref/R1134T_PS_3_22Jan16_1634.193.194.PS_0.sync.txt
R1135E,PS,1,/data/eeg/R1135E/eeg.noreref/R1135E_PS_1_01Feb16_1648.127.PS_1.sync.txt
R1135E,PS,3,/data/eeg/R1135E/eeg.noreref/R1135E_PS_3_01Feb16_1729.127.PS_3.sync.txt
R1135E,PS,5,/data/eeg/R1135E/eeg.noreref/R1135E_PS_5_02Feb16_1505.127.PS_5.sync.txt
R1135E,PS,7,/data/eeg/R1135E/eeg.noreref/R1135E_PS_7_02Feb16_1548.127.PS_7.sync.txt
R1135E,FR1,0,/data/eeg/R1135E/eeg.noreref/R1135E_FR1_0_29Jan16_1259.127.FR1_0.sync.txt
R1135E,FR1,1,/data/eeg/R1135E/eeg.noreref/R1135E_FR1_1_30Jan16_1457.127.FR1_1.sync.txt
R1135E,FR1,2,/data/eeg/R1135E/eeg.noreref/R1135E_FR1_2_01Feb16_1500.127.FR1_2.sync.txt
R1135E,FR1,3,/data/eeg/R1135E/eeg.noreref/R1135E_FR1_3_02Feb16_1126.127.FR1_3.sync.txt
R1135E,PS,0,/data/eeg/R1135E/eeg.noreref/R1135E_PS_1_01Feb16_1648.127.PS_0.sync.txt
R1135E,PS,2,/data/eeg/R1135E/eeg.noreref/R1135E_PS_5_02Feb16_1505.127.PS_2.sync.txt
R1135E,PS,2,/data/eeg/R1135E/eeg.noreref/R1135E_PS_7_02Feb16_1548.127.PS_2.sync.txt
R1135E,catFR1,0,/data/eeg/R1135E/eeg.noreref/R1135E_catFR1_0_04Feb16_1445.127.catFR1_0.sync.txt
R1135E,catFR1,1,/data/eeg/R1135E/eeg.noreref/R1135E_catFR1_1_05Feb16_1208.127.catFR1_1.sync.txt
R1135E_1,catFR1,0,/data/eeg/R1135E_1/eeg.noreref/R1135E_1_catFR1_0_15Feb16_1012.128.catFR1_0.sync.txt
R1135E_1,catFR1,1,/data/eeg/R1135E_1/eeg.noreref/R1135E_1_catFR1_1_17Feb16_1043.128.catFR1_1.sync.txt
R1135E_1,catFR1,2,/data/eeg/R1135E_1/eeg.noreref/R1135E_1_catFR1_2_17Feb16_1639.128.catFR1_2.sync.txt
R1136N,PS,0,/data/eeg/R1136N/eeg.noreref/R1136N_PS_0_25Jan16_1108.193.194.PS_0.sync.txt
R1136N,PS,1,/data/eeg/R1136N/eeg.noreref/R1136N_PS_0_25Jan16_1108.193.194.PS_1.sync.txt
R1136N,PS,2,/data/eeg/R1136N/eeg.noreref/R1136N_PS_0_25Jan16_1108.193.194.PS_2.sync.txt
R1136N,FR1,0,/data/eeg/R1136N/eeg.noreref/R1136N_FR1_0_01Feb16_1541.193.194.FR1_0.sync.txt
R1136N,FR1,1,/data/eeg/R1136N/eeg.noreref/R1136N_FR1_1_10Feb16_1047.193.194.FR1_1.sync.txt
R1136N,PAL1,0,/data/eeg/R1136N/eeg.noreref/R1136N_PAL1_0_26Jan16_1009.193.194.PAL1_0.sync.txt
R1136N,PAL1,1,/data/eeg/R1136N/eeg.noreref/R1136N_PAL1_1_11Feb16_1114.193.194.PAL1_1.sync.txt
R1136N,PAL2,0,/data/eeg/R1136N/eeg.noreref/R1136N_PAL2_0_12Feb16_1457.193.194.PAL2_0.sync.txt
R1136N,PAL2,1,/data/eeg/R1136N/eeg.noreref/R1136N_PAL2_1_13Feb16_1005.193.194.PAL2_1.sync.txt
R1136N,PS1,0,/data/eeg/R1136N/eeg.noreref/R1136N_PS_0_25Jan16_1108.193.194.PS1_0.sync.txt
R1137E,FR1,0,/data/eeg/R1137E/eeg.noreref/R1137E_FR1_0_22Jan16_1607.068.FR1_0.sync.txt
R1137E,FR1,1,/data/eeg/R1137E/eeg.noreref/R1137E_FR1_1_24Jan16_1336.068.FR1_1.sync.txt
R1137E,FR1,2,/data/eeg/R1137E/eeg.noreref/R1137E_FR1_2_25Jan16_1110.068.FR1_2.sync.txt
R1137E,PS,0,/data/eeg/R1137E/eeg.noreref/R1137E_PS_1_28Jan16_1535.068.PS_0.sync.txt
R1137E,PS,1,/data/eeg/R1137E/eeg.noreref/R1137E_PS_2_28Jan16_1701.068.PS_1.sync.txt
R1138T,FR1,0,/data/eeg/R1138T/eeg.noreref/R1138T_FR1_0_03Feb16_1453.193.194.FR1_0.sync.txt
R1138T_1,PS,1,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_PS_1_08Feb16_0950.193.194.PS_1.sync.txt
R1138T_1,PS,2,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_PS_2_08Feb16_1022.193.194.PS_2.sync.txt
R1138T_1,PS,4,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_PS_4_09Feb16_1114.193.194.PS_4.sync.txt
R1138T_1,PS,5,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_PS_5_09Feb16_1146.193.194.PS_5.sync.txt
R1138T_1,catFR1,0,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_catFR1_0_05Feb16_1705.193.194.catFR1_0.sync.txt
R1138T_1,catFR1,1,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_catFR1_1_06Feb16_1853.193.194.catFR1_1.sync.txt
R1138T_1,catFR1,3,/data/eeg/R1138T_1/eeg.noreref/R1138T_1_catFR1_3_09Feb16_1453.193.194.catFR1_3.sync.txt
R1141T,PS,1,/data/eeg/R1141T/eeg.noreref/R1141T_PS_1_19Feb16_0940.193.194.PS_1.sync.txt
R1141T,catFR1,0,/data/eeg/R1141T/eeg.noreref/R1141T_catFR1_0_18Feb16_0959.193.194.catFR1_0.sync.txt
R1141T,PAL1,0,/data/eeg/R1141T/eeg.noreref/R1141T_PAL1_0_24Feb16_0941.193.194.PAL1_0.sync.txt
R1141T,PS,0,/data/eeg/R1141T/eeg.noreref/R1141T_PS_1_19Feb16_0940.193.194.PS_0.sync.txt
R1141T,catFR1,1,/data/eeg/R1141T/eeg.noreref/R1141T_catFR1_1_19Feb16_1350.193.194.catFR1_1.sync.txt
R1141T,catFR1,2,/data/eeg/R1141T/eeg.noreref/R1141T_catFR1_2_22Feb16_0945.193.194.catFR1_2.sync.txt
R1142N,PS,1,/data/eeg/R1142N/eeg.noreref/R1142N_PS_1_20Feb16_1600.193.194.PS_1.sync.txt
R1142N,FR1,0,/data/eeg/R1142N/eeg.noreref/R1142N_FR1_0_22Feb16_1029.193.194.FR1_0.sync.txt
R1142N,PAL1,0,/data/eeg/R1142N/eeg.noreref/R1142N_PAL1_0_21Feb16_1051.193.194.PAL1_0.sync.txt
R1142N,PAL1,1,/data/eeg/R1142N/eeg.noreref/R1142N_PAL1_1_22Feb16_1325.193.194.PAL1_1.sync.txt
R1142N,PS2,0,/data/eeg/R1142N/eeg.noreref/R1142N_PS_1_20Feb16_1600.193.194.PS2_0.sync.txt
R1142N,PS,3,/data/eeg/R1142N/eeg.noreref/R1142N_PS_3_22Feb16_1730.193.194.PS_3.sync.txt
R1142N,PS,4,/data/eeg/R1142N/eeg.noreref/R1142N_PS_4_22Feb16_1730.193.194.PS_4.sync.txt
R1144E,PS,1,/data/eeg/R1144E/eeg.noreref/R1144E_PS_1_26Feb16_1547.101.102.PS_1.sync.txt
R1144E,PS,3,/data/eeg/R1144E/eeg.noreref/R1144E_PS_3_26Feb16_1641.101.102.PS_3.sync.txt
R1144E,PS,5,/data/eeg/R1144E/eeg.noreref/R1144E_PS_6_28Feb16_1422.101.102.PS_5.sync.txt
R1144E,PS,7,/data/eeg/R1144E/eeg.noreref/R1144E_PS_8_28Feb16_1512.101.102.PS_7.sync.txt
R1144E,PS,9,/data/eeg/R1144E/eeg.noreref/R1144E_PS_9_29Feb16_1006.101.102.PS_9.sync.txt
R1144E,PS2,0,/data/eeg/R1144E/eeg.noreref/R1144E_PS_1_26Feb16_1547.101.102.PS2_0.sync.txt
R1144E,PS2,1,/data/eeg/R1144E/eeg.noreref/R1144E_PS_1_26Feb16_1547.101.102.PS2_1.sync.txt
R1144E,PS2,1,/data/eeg/R1144E/eeg.noreref/R1144E_PS_3_26Feb16_1641.101.102.PS2_1.sync.txt
R1144E,PS2,2,/data/eeg/R1144E/eeg.noreref/R1144E_PS_6_28Feb16_1422.101.102.PS2_2.sync.txt
R1144E,PS2,3,/data/eeg/R1144E/eeg.noreref/R1144E_PS_8_28Feb16_1512.101.102.PS2_3.sync.txt
R1144E,PS2,5,/data/eeg/R1144E/eeg.noreref/R1144E_PS_9_29Feb16_1006.101.102.PS2_5.sync.txt
R1144E,catFR1,0,/data/eeg/R1144E/eeg.noreref/R1144E_catFR1_0_21Feb16_1510.101.102.catFR1_0.sync.txt
R1144E,catFR1,1,/data/eeg/R1144E/eeg.noreref/R1144E_catFR1_1_23Feb16_1218.101.102.catFR1_1.sync.txt
R1144E,catFR1,2,/data/eeg/R1144E/eeg.noreref/R1144E_catFR1_2_24Feb16_1801.101.102.catFR1_2.sync.txt
R1145J,TH1,0,/data/eeg/R1145J/eeg.noreref/R1145J_TH1_0_25Feb16_1328.045.046.TH1_0.sync.txt
R1145J,train,0,/data/eeg/R1145J/eeg.noreref/R1145J_train_0_28Feb16_1318.045.046.train_0.sync.txt
R1149N,PS,1,/data/eeg/R1149N/eeg.noreref/R1149N_PS_0_11Mar16_1610.193.194.PS_1.sync.txt
R1149N,FR1,0,/data/eeg/R1149N/eeg.noreref/R1149N_FR1_0_07Mar16_1014.193.194.FR1_0.sync.txt
R1149N,PAL1,0,/data/eeg/R1149N/eeg.noreref/R1149N_PAL1_0_06Mar16_1619.193.194.PAL1_0.sync.txt
R1149N,PAL1,1,/data/eeg/R1149N/eeg.noreref/R1149N_PAL1_1_12Mar16_0928.193.194.PAL1_1.sync.txt
R1149N,PAL2,0,/data/eeg/R1149N/eeg.noreref/R1149N_PAL2_0_13Mar16_1418.193.194.PAL2_0.sync.txt
R1149N,PS,0,/data/eeg/R1149N/eeg.noreref/R1149N_PS_0_11Mar16_1610.193.194.PS_0.sync.txt
R1149N,PS,2,/data/eeg/R1149N/eeg.noreref/R1149N_PS_2_13Mar16_1418.193.194.PS_2.sync.txt
R1150J,FR2,0,/data/eeg/R1150J/eeg.noreref/R1150J_FR2_0_15Mar16_0935.059.060.FR2_0.sync.txt
R1150J,train,0,/data/eeg/R1150J/eeg.noreref/R1150J_train_0_07Mar16_1231.059.060.train_0.sync.txt
R1153T,FR1,2,/data/eeg/R1153T/eeg.noreref/R1153T_FR1_2_21Mar16_1519.193.194.FR1_2.sync.txt
R1153T,FR1,3,/data/eeg/R1153T/eeg.noreref/R1153T_FR1_3_22Mar16_0930.193.194.FR1_3.sync.txt
R1153T,FR1,4,/data/eeg/R1153T/eeg.noreref/R1153T_FR1_4_23Mar16_2018.193.194.FR1_4.sync.txt
R1153T,PS,1,/data/eeg/R1153T/eeg.noreref/R1153T_PS_1_21Mar16_1121.193.194.PS_1.sync.txt
R1153T,PS,3,/data/eeg/R1153T/eeg.noreref/R1153T_PS_3_21Mar16_1153.193.194.PS_3.sync.txt
R1153T,PS,5,/data/eeg/R1153T/eeg.noreref/R1153T_PS_5_24Mar16_1419.193.194.PS_5.sync.txt
R1153T,PS,7,/data/eeg/R1153T/eeg.noreref/R1153T_PS_7_24Mar16_1500.193.194.PS_7.sync.txt
R1155D,FR1,0,/data/eeg/R1155D/eeg.noreref/R1155D_FR1_0_25Mar16_1255.085.FR1_0.sync.txt
R1155D,TH1,0,/data/eeg/R1155D/eeg.noreref/R1155D_TH1_0_27Mar16_1230.085.TH1_0.sync.txt
R1155D,TH1,1,/data/eeg/R1155D/eeg.noreref/R1155D_TH1_1_28Mar16_1030.085.TH1_1.sync.txt
