subject,experiment,session,localization,montage,system_version,multiple_eegfiles,eegfile,sources_samples,eeg_samples,sources_samplerate,eeg_samplerate,equal_samples,close_samples,factor_2
R1681J,RepFR1,2,0,0,4.0,False,R1681J_RepFR1_2_24Dec23_0957,2080000,2080000,1000.0,1000.0,True,True,False
R1681J,RepFR1,3,0,0,4.0,False,R1681J_RepFR1_3_24Dec23_0944,2082000,2082000,1000.0,1000.0,True,True,False
R1681J,RepFR1,4,0,0,4.0,False,R1681J_RepFR1_4_24Dec23_0953,2110000,2110000,1000.0,1000.0,True,True,False
R1681J,RepFR2,0,0,0,4.0,False,R1681J_RepFR2_0_05Jan24_0024,2172000,2172000,1000.0,1000.0,True,True,False
R1681J,RepFR2,1,0,0,4.0,False,R1681J_RepFR2_1_24Dec23_1014,2105000,2105000,1000.0,1000.0,True,True,False
R1681J,RepFR2,2,0,0,4.0,False,R1681J_RepFR2_2_24Dec23_1016,2106000,2106000,1000.0,1000.0,True,True,False
R1681J,RepFR2,3,0,0,4.0,False,R1681J_RepFR2_3_24Dec23_0959,2134000,2134000,1000.0,1000.0,True,True,False
R1681J,catFR1,0,0,0,4.0,False,R1681J_catFR1_0_08Jun23_1618,1635000,1635000,1000.0,1000.0,True,True,False
R1681J,catFR1,1,0,0,4.0,False,R1681J_catFR1_1_09Jun23_1138,1558000,1558000,1000.0,1000.0,True,True,False
R1683A,ICatFR1,0,0,0,3.4,False,R1683A_ICatFR1_0_02Jul23_1516.h5,165,1327829,1000.0,1000.0,False,False,False
R1683A,ICatFR1,1,0,0,3.4,False,R1683A_ICatFR1_1_03Jul23_1409.h5,165,1219831,1000.0,1000.0,False,False,False
R1683A,ICatFR1,2,0,0,3.4,False,R1683A_ICatFR1_2_04Jul23_1545.h5,165,1191020,1000.0,1000.0,False,False,False
R1683A,catFR1,0,0,0,3.4,False,R1683A_catFR1_0_24Jun23_2248.h5,1722657,1722657,1000.0,1000.0,True,True,False
R1683A,catFR1,1,0,0,3.4,False,R1683A_catFR1_1_25Jun23_2131.h5,1583568,1583568,1000.0,1000.0,True,True,False
R1683A,catFR1,2,0,0,3.4,False,R1683A_catFR1_2_27Jun23_1435.h5,1536661,1536661,1000.0,1000.0,True,True,False
R1683A,catFR1,3,0,0,3.4,False,R1683A_catFR1_3_28Jun23_2136.h5,1479626,1479626,1000.0,1000.0,True,True,False
R1684E,RepFR2,0,0,0,4.0,False,R1684E_RepFR2_0_24Dec23_2258,2147000,2147000,1000.0,1000.0,True,True,False
R1684E,RepFR2,1,0,0,4.0,False,R1684E_RepFR2_1_24Dec23_1646,2613000,2613000,1000.0,1000.0,True,True,False
R1686S,ICatFR1,2,0,0,3.6,False,R1686S_ICatFR1_2_10Oct23_1531.h5,230,2395041,1000.0,1000.0,False,False,False
R1686S,ICatFR1,4,0,0,3.6,False,R1686S_ICatFR1_4_11Oct23_1810.h5,230,3103587,1000.0,1000.0,False,False,False
R1686S,ICatFR1,6,0,0,3.6,False,R1686S_ICatFR1_6_17Oct23_1657.h5,230,2343997,1000.0,1000.0,False,False,False
R1686S,ICatFR6,0,0,0,3.6,False,R1686S_ICatFR6_0_16Oct23_1518.h5,230,2626336,1000.0,1000.0,False,False,False
R1686S,ICatFR6,1,0,0,3.6,False,R1686S_ICatFR6_1_18Oct23_1335.h5,230,2419715,1000.0,1000.0,False,False,False
R1686S,ICatFR6,5,0,0,3.6,False,R1686S_ICatFR6_5_18Oct23_1628.h5,230,2455266,1000.0,1000.0,False,False,False
R1686S,IFR1,2,0,0,3.6,False,R1686S_IFR1_2_17Oct23_2133.h5,230,2325198,1000.0,1000.0,False,False,False
R1686S,IFR6,1,0,0,3.6,False,R1686S_IFR6_1_18Oct23_1425.h5,230,2543410,1000.0,1000.0,False,False,False
R1686S,LocationSearch,10,0,0,3.6,False,R1686S_LocationSearch_10_07Oct23_0009.h5,230,1920534,1000.0,1000.0,False,False,False
R1686S,LocationSearch,11,0,0,3.6,False,R1686S_LocationSearch_11_07Oct23_0042.h5,230,1917606,1000.0,1000.0,False,False,False
R1686S,LocationSearch,2,0,0,3.6,False,R1686S_LocationSearch_2_06Oct23_2044.h5,230,1924728,1000.0,1000.0,False,False,False
R1686S,LocationSearch,3,0,0,3.6,False,R1686S_LocationSearch_3_06Oct23_2118.h5,230,1910138,1000.0,1000.0,False,False,False
R1686S,LocationSearch,4,0,0,3.6,False,R1686S_LocationSearch_4_06Oct23_2151.h5,230,1910929,1000.0,1000.0,False,False,False
R1686S,LocationSearch,5,0,0,3.6,False,R1686S_LocationSearch_5_06Oct23_2225.h5,230,1090110,1000.0,1000.0,False,False,False
R1686S,LocationSearch,6,0,0,3.6,False,R1686S_LocationSearch_6_06Oct23_2244.h5,230,1103942,1000.0,1000.0,False,False,False
R1686S,LocationSearch,7,0,0,3.6,False,R1686S_LocationSearch_7_06Oct23_2303.h5,230,1102240,1000.0,1000.0,False,False,False
R1686S,LocationSearch,9,0,0,3.6,False,R1686S_LocationSearch_9_06Oct23_2336.h5,230,1912912,1000.0,1000.0,False,False,False
R1688T,OPS,0,0,0,4.0,False,R1688T_OPS_0_24Dec23_0953,777000,777000,1000.0,1000.0,True,True,False
R1688T,OPS,1,0,0,4.0,False,R1688T_OPS_1_24Dec23_0954,770000,770000,1000.0,1000.0,True,True,False
R1688T,OPS,2,0,0,4.0,False,R1688T_OPS_2_24Dec23_0955,774000,774000,1000.0,1000.0,True,True,False
R1688T,OPS,3,0,0,4.0,False,R1688T_OPS_3_24Dec23_0956,770000,770000,1000.0,1000.0,True,True,False
R1688T,OPS,4,0,0,4.0,False,R1688T_OPS_4_24Dec23_0957,769000,769000,1000.0,1000.0,True,True,False
R1688T,OPS,5,0,0,4.0,False,R1688T_OPS_5_24Dec23_0958,771000,771000,1000.0,1000.0,True,True,False
R1688T,OPS,6,0,0,4.0,False,R1688T_OPS_6_24Dec23_0958,1448000,1448000,1000.0,1000.0,True,True,False
R1688T,OPS,7,0,0,4.0,False,R1688T_OPS_7_24Dec23_0959,1395000,1395000,1000.0,1000.0,True,True,False
R1689J,ICatFR1,0,0,0,4.0,False,R1689J_ICatFR1_0_10Jul23_1439,2513000,2513000,1000.0,1000.0,True,True,False
R1689J,catFR1,0,0,0,4.0,False,R1689J_catFR1_0_09Jul23_1316,1563000,1563000,1000.0,1000.0,True,True,False
R1690E,RepFR1,0,0,0,4.0,False,R1690E_RepFR1_0_18Jul23_1340,404000,404000,1000.0,1000.0,True,True,False
R1690E,RepFR1,1,0,0,4.0,False,R1690E_RepFR1_1_20Jul23_1212,484000,484000,1000.0,1000.0,True,True,False
R1690E,RepFR2,0,1,1,4.0,False,R1690E_RepFR2_0_21Feb24_1420,1511000,1511000,1000.0,1000.0,True,True,False
R1692T,RepFR1,0,0,0,4.0,False,R1692T_RepFR1_0_24Dec23_2009,2354000,2354000,1000.0,1000.0,True,True,False
R1692T,RepFR2,0,0,0,4.0,False,R1692T_RepFR2_0_25Jul23_1359,2432000,2432000,1000.0,1000.0,True,True,False
R1693J,EFRCourierOpenLoop,0,0,0,4.0,False,R1693J_EFRCourierOpenLoop_0_24Dec23_1001,4063000,4063000,1000.0,1000.0,True,True,False
R1693J,EFRCourierOpenLoop,1,0,0,4.0,False,R1693J_EFRCourierOpenLoop_1_24Dec23_1000,1313000,1313000,1000.0,1000.0,True,True,False
R1693J,OPS,0,0,0,4.0,False,R1693J_OPS_0_24Dec23_2000,1723000,1723000,1000.0,1000.0,True,True,False
R1693J,OPS,1,0,0,4.0,False,R1693J_OPS_1_24Dec23_1002,2348000,2348000,1000.0,1000.0,True,True,False
R1693J,RepFR2,0,0,0,4.0,False,R1693J_RepFR2_0_22Dec23_1624,2308000,2308000,1000.0,1000.0,True,True,False
R1693J,RepFR2,1,0,0,4.0,False,R1693J_RepFR2_1_22Dec23_1643,2092000,2092000,1000.0,1000.0,True,True,False
R1693J,RepFR2,2,0,0,4.0,False,R1693J_RepFR2_2_24Dec23_1004,2134000,2134000,1000.0,1000.0,True,True,False
R1693J,RepFR2,3,0,0,4.0,False,R1693J_RepFR2_3_24Dec23_1007,2072000,2072000,1000.0,1000.0,True,True,False
R1694E,RepFR2,0,0,0,4.0,False,R1694E_RepFR2_0_05Jan24_1203,2719000,2719000,1000.0,1000.0,True,True,False
R1696L,LocationSearch,1,0,0,3.4,False,R1696L_LocationSearch_1_06Sep23_2042.h5,216,1504173,1000.0,1000.0,False,False,False
R1696L,LocationSearch,2,0,0,3.4,False,R1696L_LocationSearch_2_07Sep23_2056.h5,216,327124,1000.0,1000.0,False,False,False
R1696L,catFR1,0,0,0,3.4,False,R1696L_catFR1_0_07Sep23_0002.h5,216,1493130,1000.0,1000.0,False,False,False
R1697E,OPS,0,0,0,4.0,False,R1697E_OPS_0_15Sep23_1602,751000,751000,1000.0,1000.0,True,True,False
R1697E,RepFR2,1,0,0,4.0,False,R1697E_RepFR2_1_24Dec23_1544,2457000,2457000,1000.0,1000.0,True,True,False
R1697E,RepFR2,2,0,0,4.0,False,R1697E_RepFR2_2_24Dec23_1643,2351000,2351000,1000.0,1000.0,True,True,False
R1697E,RepFR2,3,0,0,4.0,False,R1697E_RepFR2_3_03Jan24_1730,2356000,2356000,1000.0,1000.0,True,True,False
R1697E,RepFR2,4,0,0,4.0,False,R1697E_RepFR2_4_24Dec23_1749,2199000,2199000,1000.0,1000.0,True,True,False
R1697E,RepFR2,5,0,0,4.0,False,R1697E_RepFR2_5_10Jan24_0018,2106000,2106000,1000.0,1000.0,True,True,False
R1698H,RepFR2,0,0,0,4.0,False,R1698H_RepFR2_0_14Sep23_1131,1115000,1115000,1000.0,1000.0,True,True,False
R1698H,RepFR2,1,0,0,4.0,False,R1698H_RepFR2_1_15Sep23_1131,1104000,1104000,1000.0,1000.0,True,True,False
R1698H,RepFR2,2,0,0,4.0,False,R1698H_RepFR2_2_18Sep23_1041,1486000,1486000,1000.0,1000.0,True,True,False
R1700E,RepFR2,0,0,0,4.0,False,R1700E_RepFR2_0_16Feb24_1055,2197000,2197000,1000.0,1000.0,True,True,False
R1701A,ICatFR1,2,0,0,3.6,False,R1701A_ICatFR1_2_16Sep23_2140.h5,181,2504738,1000.0,1000.0,False,False,False
R1701A,ICatFR1,3,0,0,3.6,False,R1701A_ICatFR1_3_17Sep23_1750.h5,181,2296618,1000.0,1000.0,False,False,False
R1701A,ICatFR1,5,0,0,3.6,False,R1701A_ICatFR1_5_18Sep23_2215.h5,181,2292239,1000.0,1000.0,False,False,False
R1701A,catFR6,0,0,0,3.6,False,R1701A_catFR6_0_19Sep23_2118.h5,181,2875283,1000.0,1000.0,False,False,False
R1702J,RepFR2,0,0,0,4.0,False,R1702J_RepFR2_0_24Dec23_1015,2262000,2262000,1000.0,1000.0,True,True,False
R1702J,RepFR2,1,0,0,4.0,False,R1702J_RepFR2_1_24Dec23_1015,2239000,2239000,1000.0,1000.0,True,True,False
R1702J,RepFR2,2,0,0,4.0,False,R1702J_RepFR2_2_24Dec23_1017,2085000,2085000,1000.0,1000.0,True,True,False
