subject,subject_alias,experiment,original_experiment,session,original_session,session_log,session_json,session_jsonl
R1724J,R1724J,IFR1,,0,,0,1,0
R1724J,R1724J,IFR1,,1,,0,1,0
R1724J,R1724J,OPS,,0,,0,0,0
R1724J,R1724J,OPS,,1,,0,0,0
R1724J,R1724J,RepFR2,,0,,0,0,1
R1724J,R1724J,RepFR2,,1,,0,0,1
R1725J,R1725J,ICatFR1,,0,,0,1,0
R1725J,R1725J,ICatFR1,,1,,0,1,0
R1725J,R1725J,IFR1,,0,,0,1,0
R1726A,R1726A,ICatFR1,,0,,0,1,0
R1726A,R1726A,ICatFR1,,1,,0,1,0
R1726A,R1726A,ICatFR1,,2,,0,1,0
R1726A,R1726A,IFR6,,2,,0,1,0
R1726A,R1726A,LocationSearch,,2,,0,0,0
R1726A,R1726A,LocationSearch,,3,,0,0,0
R1726A,R1726A,LocationSearch,,5,,0,0,0
R1726A,R1726A,catFR6,,0,,0,1,0
R1728J,R1728J,OPS,,0,,0,0,0
R1728J,R1728J,OPS,,1,,0,0,0
R1728J,R1728J,OPS,,2,,0,0,0
R1728J,R1728J,OPS,,3,,0,0,0
R1728J,R1728J,OPS,,4,,0,0,0
R1728J,R1728J,OPS,,5,,0,0,0
R1728J,R1728J,OPS,,6,,0,0,0
R1728J,R1728J,OPS,,7,,0,0,0
