subject,subject_alias,experiment,original_experiment,session,original_session,trial,beep_time,vr_s1,session_log,session_json,session_jsonl
R1188C,R1188C,catFR1,X,0,0,4,0.0266,True,True,False,False
R1188C,R1188C,catFR1,X,0,0,5,0.0259,True,True,False,False
R1192C,R1192C,catFR1,X,0,0,0,0.0317,False,True,False,False
R1192C,R1192C,catFR1,X,0,0,1,0.0337,False,True,False,False
R1192C,R1192C,catFR1,X,0,0,2,0.033,False,True,False,False
R1192C,R1192C,catFR1,X,0,0,3,0.037,False,True,False,False
R1192C,R1192C,catFR1,X,0,0,4,0.0355,False,True,False,False
R1192C,R1192C,catFR1,X,0,0,5,0.0324,False,True,False,False
R1192C,R1192C,catFR1,X,1,1,0,0.0495,False,True,False,False
R1192C,R1192C,catFR1,X,1,1,1,0.0484,False,True,False,False
R1192C,R1192C,catFR1,X,1,1,2,0.047,True,True,False,False
R1192C,R1192C,catFR1,X,1,1,3,0.0496,False,True,False,False
R1192C,R1192C,catFR1,X,1,1,4,0.0533,False,True,False,False
R1192C,R1192C,catFR1,X,1,1,5,0.0508,False,True,False,False
R1192C,R1192C,catFR1,X,2,2,0,0.0232,True,True,False,False
R1192C,R1192C,catFR1,X,2,2,1,0.025,False,True,False,False
R1192C,R1192C,catFR1,X,2,2,2,0.0275,False,True,False,False
R1192C,R1192C,catFR1,X,2,2,3,0.0306,False,True,False,False
R1192C,R1192C,catFR1,X,2,2,4,0.0239,False,True,False,False
R1192C,R1192C,catFR1,X,2,2,5,0.0536,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,0,0.0327,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,1,0.0352,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,2,0.0364,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,3,0.0394,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,4,0.0308,False,True,False,False
R1192C,R1192C,catFR2,X,0,0,5,0.0321,False,True,False,False
R1192C,R1192C,catFR2,X,1,1,0,0.0258,False,True,False,False
R1192C,R1192C,catFR2,X,1,1,1,0.0234,False,True,False,False
R1192C,R1192C,catFR2,X,1,1,2,0.0247,False,True,False,False
R1192C,R1192C,catFR2,X,1,1,3,0.0289,False,True,False,False
R1192C,R1192C,catFR2,X,1,1,4,0.0259,True,True,False,False
R1192C,R1192C,catFR2,X,1,1,5,0.0271,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,0,0.0228,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,1,0.0278,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,2,0.029,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,3,0.0296,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,4,0.0303,False,True,False,False
R1198M,R1198M,FR1,X,0,-999,5,0.0295,False,True,False,False
R1204T,R1204T_1,RepFR1,X,0,-999,0,0.0411,False,False,False,True
R1204T,R1204T_1,RepFR1,X,0,-999,1,0.0748,False,False,False,True
R1204T,R1204T_1,RepFR1,X,0,-999,2,0.0596,False,False,False,True
R1204T,R1204T_1,RepFR1,X,0,-999,3,0.0595,False,False,False,True
R1204T,R1204T_1,RepFR1,X,0,-999,4,0.0595,False,False,False,True
R1204T,R1204T_1,RepFR1,X,0,-999,5,0.0607,False,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,0,0.0434,False,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,1,0.0615,True,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,2,0.0627,False,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,3,0.0472,False,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,4,0.0791,True,False,False,True
R1204T,R1204T_1,RepFR1,X,1,1,5,0.0627,True,False,False,True
R1204T,R1204T_1,RepFR1,X,2,-999,0,0.0993,True,False,False,True
R1204T,R1204T_1,RepFR1,X,2,-999,1,0.0567,True,False,False,True
R1204T,R1204T_1,RepFR1,X,2,-999,2,0.074,True,False,False,True
